epoch,hard_dice,hard_dice_1,hard_dice_2,loss,val_hard_dice,val_hard_dice_1,val_hard_dice_2,val_loss
22,0.9016192104015289,0.856408637541589,0.8175528480081293,0.11909804370770234,0.8809870526721034,0.7811699182766282,0.789672356767774,0.15711247996068037
23,0.9024787668527673,0.8556208447221687,0.8139272023819122,0.12019090249362027,0.8849538791197968,0.7759018906617592,0.7670245843379282,0.16391155893260617
24,0.9041697634718541,0.8610592377545181,0.8167062733654035,0.11673170217559342,0.8866610267012167,0.7913361193489606,0.790032942411802,0.15308166150856312
25,0.903998325602445,0.8642306218641757,0.8201611496446849,0.11465596981099091,0.8879715720446245,0.7954339660051487,0.8036232013414697,0.14510126350112773
26,0.905739236264481,0.863420895931763,0.8254699626968974,0.1130060538895879,0.8811755654815522,0.7989384086452045,0.7847337182222804,0.15074413119373234
27,0.9062918474931113,0.8648302145034944,0.8244701662574989,0.11180454846121797,0.8856030121926338,0.7853574205349884,0.8045290968610432,0.14624434888546
28,0.906832227720684,0.8646604633320389,0.8212924495840569,0.11177915933713391,0.8854967669041659,0.7473313865987077,0.7674653470216108,0.17475822290517218
29,0.9028909625430859,0.8589375103258678,0.8185928275374138,0.11840306636208497,0.8871980721500062,0.8090328319465067,0.8091823739614799,0.1414218904647959
30,0.9063445810773694,0.8667180501666725,0.8223905952505675,0.11337820591503382,0.8773427932677348,0.7786442259146332,0.7851577869583919,0.16441860519887483
31,0.9061875684784382,0.8673986031214106,0.8264169815557196,0.1120735912697213,0.8846829585032895,0.7948447249736597,0.8051361322527748,0.1464567045416517
32,0.9065431262342102,0.8688817410864627,0.8267589587745938,0.11315887510212136,0.8919686587724818,0.7893930298027069,0.8081590963076211,0.14881954758947347
33,0.9056680742328975,0.8674223926593315,0.8274150909239563,0.11197019102982429,0.8835511847941374,0.736472188046211,0.7752478387297298,0.17648966924019857
34,0.9055317836519904,0.8683433058973864,0.8251260938848767,0.11307198079358209,0.8859648271456971,0.78519496738276,0.7832972808464461,0.15284869683686123
35,0.9092527287305979,0.8690715756919397,0.8309814356197228,0.11057636686359357,0.876154509356128,0.7706121578383368,0.77805369955524,0.16762356296662362
36,0.9080217663160005,0.870618426572536,0.833090585387313,0.1073472380236358,0.8668384689156727,0.7775940756704988,0.7862392314406528,0.16280531304589432
37,0.9083600352462232,0.8728414716207008,0.8294643174438037,0.10830321512450339,0.8939428897131056,0.8010846330215444,0.8080029071528858,0.14138480959583172
38,0.908230372451744,0.8733505207616461,0.8313067201286051,0.10717374441272048,0.8831523228167755,0.7821299131005693,0.7799631329166423,0.15865507206426055
39,0.9091925804390635,0.8773082420681012,0.8359556962617373,0.10541947389601743,0.8955158992663323,0.798127709098515,0.780585277559754,0.1490484395746811
40,0.9091169259404138,0.8736683996284552,0.8317075682946309,0.1080284490054998,0.8895583969656773,0.7810657053687207,0.7970319033956478,0.14944200676890196
41,0.9098168769534758,0.8759286889748612,0.8305755813041611,0.1072348664936065,0.8889143413525024,0.7972165500880847,0.7865740663710897,0.14960719956780358
42,0.9095448595053923,0.876022798855693,0.83450364734925,0.10644895252533278,0.8860280939327774,0.7400684135027662,0.7789723667079608,0.17215723011717085
